k,n,dist,treatment_shift,test_name,alpha,rejection_rate
4,2,F1,47.97752808988764,DD_test,0.05,0.92766
4,2,F1,47.97752808988764,JT_test,0.1,0.57984
4,2,F1,47.97752808988764,DD_test,0.1,0.99572
4,2,F1,48.764044943820224,JT_test,0.01,0.0874
4,2,F1,48.764044943820224,DD_test,0.01,0.27642
4,2,F1,48.764044943820224,JT_test,0.05,0.42348
4,2,F1,48.764044943820224,DD_test,0.05,0.93254
4,2,F1,48.764044943820224,JT_test,0.1,0.5783
4,2,F1,48.764044943820224,DD_test,0.1,0.99604
4,2,F1,49.55056179775281,JT_test,0.01,0.08648
4,2,F1,49.55056179775281,DD_test,0.01,0.2758
4,2,F1,49.55056179775281,JT_test,0.05,0.422
4,2,F1,49.55056179775281,DD_test,0.05,0.93656
4,2,F1,49.55056179775281,JT_test,0.1,0.58
4,2,F1,49.55056179775281,DD_test,0.1,0.99672
4,2,F1,50.337078651685395,JT_test,0.01,0.08846
4,2,F1,50.337078651685395,DD_test,0.01,0.279
4,2,F1,50.337078651685395,JT_test,0.05,0.42352
4,2,F1,50.337078651685395,DD_test,0.05,0.93882
4,2,F1,50.337078651685395,JT_test,0.1,0.57968
4,2,F1,50.337078651685395,DD_test,0.1,0.99714
4,2,F1,51.12359550561798,JT_test,0.01,0.0887
4,2,F1,51.12359550561798,DD_test,0.01,0.27628
4,2,F1,51.12359550561798,JT_test,0.05,0.42244
4,2,F1,51.12359550561798,DD_test,0.05,0.94436
4,2,F1,51.12359550561798,JT_test,0.1,0.57932
4,2,F1,51.12359550561798,DD_test,0.1,0.99782
4,2,F1,51.91011235955057,JT_test,0.01,0.08844
4,2,F1,51.91011235955057,DD_test,0.01,0.27658
4,2,F1,51.91011235955057,JT_test,0.05,0.42016
4,2,F1,51.91011235955057,DD_test,0.05,0.9456
4,2,F1,51.91011235955057,JT_test,0.1,0.57916
4,2,F1,51.91011235955057,DD_test,0.1,0.99796
4,2,F1,52.69662921348315,JT_test,0.01,0.0897
4,2,F1,52.69662921348315,DD_test,0.01,0.27648
4,2,F1,52.69662921348315,JT_test,0.05,0.4214
4,2,F1,52.69662921348315,DD_test,0.05,0.9512
4,2,F1,52.69662921348315,JT_test,0.1,0.5774
4,2,F1,52.69662921348315,DD_test,0.1,0.99836
4,2,F1,53.48314606741573,JT_test,0.01,0.08828
4,2,F1,53.48314606741573,DD_test,0.01,0.27782
4,2,F1,53.48314606741573,JT_test,0.05,0.42284
4,2,F1,53.48314606741573,DD_test,0.05,0.9557
4,2,F1,53.48314606741573,JT_test,0.1,0.5784
4,2,F1,53.48314606741573,DD_test,0.1,0.99854
4,2,F1,54.26966292134831,JT_test,0.01,0.08884
4,2,F1,54.26966292134831,DD_test,0.01,0.2777
4,2,F1,54.26966292134831,JT_test,0.05,0.42366
4,2,F1,54.26966292134831,DD_test,0.05,0.95742
4,2,F1,54.26966292134831,JT_test,0.1,0.57692
4,2,F1,54.26966292134831,DD_test,0.1,0.9988
4,2,F1,55.0561797752809,JT_test,0.01,0.09054
4,2,F1,55.0561797752809,DD_test,0.01,0.27978
4,2,F1,55.0561797752809,JT_test,0.05,0.42274
4,2,F1,55.0561797752809,DD_test,0.05,0.95874
4,2,F1,55.0561797752809,JT_test,0.1,0.57594
4,2,F1,55.0561797752809,DD_test,0.1,0.99876
4,2,F1,55.842696629213485,JT_test,0.01,0.0896
4,2,F1,55.842696629213485,DD_test,0.01,0.27718
4,2,F1,55.842696629213485,JT_test,0.05,0.42048
4,2,F1,55.842696629213485,DD_test,0.05,0.96328
4,2,F1,55.842696629213485,JT_test,0.1,0.57646
4,2,F1,55.842696629213485,DD_test,0.1,0.9992
4,2,F1,56.62921348314607,JT_test,0.01,0.08988
4,2,F1,56.62921348314607,DD_test,0.01,0.27806
4,2,F1,56.62921348314607,JT_test,0.05,0.4258
4,2,F1,56.62921348314607,DD_test,0.05,0.9648
4,2,F1,56.62921348314607,JT_test,0.1,0.57992
4,2,F1,56.62921348314607,DD_test,0.1,0.99924
4,2,F1,57.41573033707866,JT_test,0.01,0.08906
4,2,F1,57.41573033707866,DD_test,0.01,0.27594
4,2,F1,57.41573033707866,JT_test,0.05,0.42286
4,2,F1,57.41573033707866,DD_test,0.05,0.9678
4,2,F1,57.41573033707866,JT_test,0.1,0.58132
4,2,F1,57.41573033707866,DD_test,0.1,0.99954
4,2,F1,58.20224719101124,JT_test,0.01,0.08606
4,2,F1,58.20224719101124,DD_test,0.01,0.27526
4,2,F1,58.20224719101124,JT_test,0.05,0.41946
4,2,F1,58.20224719101124,DD_test,0.05,0.96948
4,2,F1,58.20224719101124,JT_test,0.1,0.5756
4,2,F1,58.20224719101124,DD_test,0.1,0.9993
4,2,F1,58.98876404494382,JT_test,0.01,0.08902
4,2,F1,58.98876404494382,DD_test,0.01,0.27722
4,2,F1,58.98876404494382,JT_test,0.05,0.42144
4,2,F1,58.98876404494382,DD_test,0.05,0.9723
4,2,F1,58.98876404494382,JT_test,0.1,0.57604
4,2,F1,58.98876404494382,DD_test,0.1,0.9995
4,2,F1,59.77528089887641,JT_test,0.01,0.08976
4,2,F1,59.77528089887641,DD_test,0.01,0.27672
4,2,F1,59.77528089887641,JT_test,0.05,0.42102
4,2,F1,59.77528089887641,DD_test,0.05,0.97452
4,2,F1,59.77528089887641,JT_test,0.1,0.57598
4,2,F1,59.77528089887641,DD_test,0.1,0.99966
4,2,F1,60.56179775280899,JT_test,0.01,0.08702
4,2,F1,60.56179775280899,DD_test,0.01,0.27444
4,2,F1,60.56179775280899,JT_test,0.05,0.4174
4,2,F1,60.56179775280899,DD_test,0.05,0.97498
4,2,F1,60.56179775280899,JT_test,0.1,0.57428
4,2,F1,60.56179775280899,DD_test,0.1,0.9997
4,2,F1,61.348314606741575,JT_test,0.01,0.08974
4,2,F1,61.348314606741575,DD_test,0.01,0.28074
4,2,F1,61.348314606741575,JT_test,0.05,0.42618
4,2,F1,61.348314606741575,DD_test,0.05,0.97786
4,2,F1,61.348314606741575,JT_test,0.1,0.58068
4,2,F1,61.348314606741575,DD_test,0.1,0.9998
4,2,F1,62.13483146067416,JT_test,0.01,0.09106
4,2,F1,62.13483146067416,DD_test,0.01,0.277
4,2,F1,62.13483146067416,JT_test,0.05,0.42222
4,2,F1,62.13483146067416,DD_test,0.05,0.9788
